departure_id,hex_h3_r2,booked_ffe,booked_spot_total_freight,offered_ffe,rejected_ffe,rejected_ffe_vessel_sold_out,rejected_ffe_vessel_not_open,rejected_offer_value,rejected_offer_value_vessel_sold_out,rejected_offer_value_vessel_not_open,non_offer_ratio,hex_role
202551,826007fffffffff,0,0,0,132.5,6.5,0,4631.393442805736,316.59946532321413,0,1,destination
202601,821977fffffffff,2,2436,19,393,12.5,379,7182.300052690484,244.82264313291307,6936.036851778439,0.9538834951456311,destination
202546,823f1ffffffffff,0,0,30,440.5,82.5,0,574.7187447848945,182.80483121108622,0,0.9362380446333688,destination
202601,82184ffffffffff,0,0,28,255.5,2,253.5,555.3416189992123,153.84592659495925,401.495692404253,0.9012345679012346,destination
202601,8243affffffffff,1,2501,40,61.5,9.5,51,1398.4868755495734,273.51867707539805,1092.8992746756517,0.6059113300492611,destination
202602,82196ffffffffff,17,11530,106,4042,140,3872,13638.24797047407,156.0531576738174,11470.855100314542,0.9744455159112826,destination
202546,821e87fffffffff,0,0,33,356.5,193.5,1.5,734.0066675198437,341.47006106459236,0,0.9152759948652118,destination
202550,821127fffffffff,2.5,8524,112.5,49,25,15.5,1065.1613448064027,455.49138593090333,459.6398678767587,0.30340557275541796,destination
202603,822d37fffffffff,0,0,1,317,31.5,269,6079.514875208585,280.1825213662049,5799.33235384238,0.9968553459119497,destination
202603,821eaffffffffff,0,0,0,16.5,3,13.5,224.14601709296394,112.07300854648197,112.07300854648197,1,destination
202603,821eb7fffffffff,0,0,2,87.5,4,83.5,168.10951281972297,112.07300854648197,56.036504273240986,0.9776536312849162,destination
202603,821e17fffffffff,0,0,21.5,258,4,246.5,128.79527436688502,118.7619148746432,10.033359492241832,0.9230769230769231,destination
202601,82182ffffffffff,1,4323,64.5,646.5,13.5,633,4980.149295044775,238.689616697209,4741.459678347566,0.9092827004219409,destination
202546,821ea7fffffffff,0,0,163.5,564,154.5,1,1771.8097227152448,302.0153250050374,0.5838631960608338,0.7752577319587629,destination
202546,8239affffffffff,0,0,110.5,471.5,295,0,366.25952311335647,219.3110401320606,0,0.8101374570446735,destination
202602,821f17fffffffff,2.5,5034,245,2912.5,72,2708.5,10151.839877019154,126.7306760381224,5066.6493991830785,0.9224069675376089,destination
202550,8208d7fffffffff,1,4183,204,183.5,14.5,165,2460.6555424068792,254.4356103656089,2146.401508891004,0.4735483870967742,destination
202601,821eaffffffffff,0,0,7,75,7.5,65.5,748.1706961109641,132.7869897311272,427.526112063408,0.9146341463414634,destination
202602,821ec7fffffffff,0,0,0,683.5,78,601,493.37278518393634,154.1789953699801,339.19378981395624,1,destination
202601,823937fffffffff,0,0,103,490.5,18,457.5,1509.9698665337487,205.88624587807658,1285.5375165397595,0.8264532434709352,destination
202546,821f77fffffffff,0,0,16,86.5,34.5,0,332.4040741531095,254.7947932118205,0,0.8439024390243902,destination
202602,821f9ffffffffff,0,0,4,870.5,19,845.5,259.7567663688423,97.1733062499975,150.904116302702,0.9954259576901087,destination
202552,821847fffffffff,0,0,10.5,14,3.5,10,631.6075340507095,112.77455141976516,497.47608945219133,0.5714285714285714,destination
202548,82601ffffffffff,0,0,1,12,1,0.5,827.5894494000377,79.47652831570787,56.08411909213339,0.9230769230769231,destination
202552,826147fffffffff,0,0,1,4.5,4.5,0,137.3405622238152,137.3405622238152,0,0.8181818181818182,destination
202550,8208b7fffffffff,0,0,3.5,27,8.5,14.5,945.3659437615763,190.3263415441901,634.8664221078437,0.8852459016393442,destination
202603,826147fffffffff,0,0,0,2,2,0,75.63167147214833,75.63167147214833,0,1,destination
202602,826147fffffffff,0,0,0,1,1,0,69.50306276370301,69.50306276370301,0,1,destination
202549,821927fffffffff,0,0,14,4,4,0,65.59627320178441,65.59627320178441,0,0.2222222222222222,destination
202549,821847fffffffff,0,0,53,41.5,22,15,665.7075839725941,276.3464083639379,294.66521860919806,0.43915343915343913,destination
202602,821eaffffffffff,0,0,0,45,4.5,39.5,308.35799073996026,92.50739722198807,185.01479444397611,1,destination
202601,826147fffffffff,0,0,1,2,2,0,64.13784759704723,64.13784759704723,0,0.6666666666666666,destination
202602,82384ffffffffff,0,0,1,345.5,5.5,340,61.67159814799204,61.67159814799204,0,0.9971139971139971,destination
202602,821eb7fffffffff,0,0,2,353,6,347,185.01479444397611,123.34319629598409,61.67159814799204,0.9943661971830986,destination
202552,8208d7fffffffff,0,0,3.5,810,1,809,41724.59541496482,59.539773385575224,41665.055641579245,0.9956976029502151,destination
202603,82396ffffffffff,0,0,0,219.5,23,194,476.31028632254845,56.036504273240986,364.23727777606643,1,destination
202546,823f4ffffffffff,0,0,42,105,39,0,351.9759988873161,93.82532062103407,0,0.7142857142857143,destination
202546,82396ffffffffff,0,0,20,120,92,0,208.3637624013312,150.11791796198662,0,0.8571428571428571,destination
202547,82184ffffffffff,0,0,3.5,10,6.5,0,173.7201634967788,112.98820654369437,0,0.7407407407407407,destination
202602,823f67fffffffff,0,0,169,338.5,118.5,219,158.14561460397744,49.33925963718448,77.97055589279691,0.6669950738916256,destination
202546,822d37fffffffff,0,0,33,435,116,0,1046.4776184371835,153.89750831180748,0,0.9294871794871795,destination
202547,821127fffffffff,0,0,26.5,11,3.5,0,152.70561596491214,70.59288501451823,0,0.29333333333333333,destination
202603,826007fffffffff,0,0,0,1,1,0,37.81583573607416,37.81583573607416,0,1,destination
202551,8209affffffffff,1,3398,10.5,7,5,2,76.95237505923069,49.1381774387325,27.81419762049819,0.4,destination
202602,823877fffffffff,0,0,0,431,1,412,30.83579907399602,30.83579907399602,0,1,destination
202602,82386ffffffffff,0,0,0,475,25,446,123.34319629598409,30.83579907399602,92.50739722198807,1,destination
202602,821f67fffffffff,0,0,2.5,112,0.5,111.5,37.92128886080894,25.224404644071694,12.696884216737246,0.9781659388646288,destination
202546,821f9ffffffffff,0.5,3080,202,222,115.5,0,257.3741795109298,83.50567911917837,0,0.5235849056603774,destination
202546,823947fffffffff,0,0,130,148.5,40.5,7.5,290.94369572742454,64.57804109311391,12.431097323632235,0.533213644524237,destination
202601,823f37fffffffff,0,0,6.5,44,1.5,42,192.02198954567405,38.37217996316541,153.64980958250862,0.8712871287128713,destination
202601,82089ffffffffff,0,0,10,374.5,27.5,343.5,2398.2370177080447,64.95639545964545,2327.602983962132,0.9739921976592978,destination
202601,823f4ffffffffff,1.5,6640,51.5,368.5,9,358.5,1204.881616819947,23.295575488911,1181.586041331036,0.8773809523809524,destination
202546,82391ffffffffff,1,3366,120,165.5,65,0,133.6030287785735,39.74197331120221,0,0.5796847635726795,destination
202601,82099ffffffffff,1,3352,30.5,305,4,220,2804.47106737756,26.89233359764637,2646.181962012018,0.9090909090909091,destination
202603,82524ffffffffff,8,15754,135,32,2,28,304.33096959833733,20.467986377694686,277.2336893420853,0.19161676646706588,destination
202546,821eb7fffffffff,0,0,63,137.5,65.5,0,192.4518009925201,43.221445515333905,0,0.685785536159601,destination
202546,823867fffffffff,0,0,29.5,99,95,0,37.06978275244123,27.816744699314256,0,0.7704280155642024,destination
202546,821847fffffffff,0,0,4.5,2.5,1,0,19.8979822531933,14.840202281355724,0,0.35714285714285715,destination
202602,822daffffffffff,0,0,111,342,46.5,294,449.28074406668475,14.875009795241885,434.40573427144284,0.7549668874172185,destination
202601,82185ffffffffff,0,0,0,14.5,1.5,13,155.432770291651,12.952730857637583,142.4800394340134,1,destination
202551,821927fffffffff,0.5,3632,34.5,5,3,2,57.46349731202243,23.6362347275045,33.82726258451793,0.12658227848101267,destination
202548,8209affffffffff,0,0,1.5,0.5,0.5,0,7.811776441219831,7.811776441219831,0,0.25,destination
202551,8208b7fffffffff,0,0,5.5,16.5,0.5,16,196.00240616459354,1.4199816890613326,194.5824244755322,0.75,destination
202603,821f27fffffffff,0,0,11,195.5,0,194,18.409910901778392,0,18.409910901778392,0.9467312348668281,destination
202601,821927fffffffff,0,0,0,7.5,0,7.5,267.20826453241256,0,267.20826453241256,1,destination
202605,821f67fffffffff,0,0,0,2.5,0,2.5,0,0,0,1,destination
202606,821edffffffffff,0,0,0,4.5,0,4.5,1021.1826370370369,0,1021.1826370370369,1,destination
202605,82524ffffffffff,0,0,0,14,0,14,0,0,0,1,destination
202606,82089ffffffffff,0,0,0,0.5,0,0.5,0,0,0,1,destination
202605,821eaffffffffff,0,0,0,3.5,0,3.5,1723.25859186131,0,1723.25859186131,1,destination
202606,821f0ffffffffff,0,0,0,18,0,18,0,0,0,1,destination
202606,82396ffffffffff,0,0,0,5.5,0,5.5,2552.956592592592,0,2552.956592592592,1,destination
202604,82396ffffffffff,0,0,1,91,7.5,83.5,2324.9393579816483,0,2324.9393579816483,0.9891304347826086,destination
202603,823927fffffffff,0,0,3.5,98,0.5,97.5,21.656183425272733,0,21.656183425272733,0.9655172413793104,destination
202604,82195ffffffffff,0,0,0,55,5.5,45,1653.9709569412037,0,1459.3861384775325,1,destination
202605,821867fffffffff,0,0,0,22,0,22,0,0,0,1,destination
202606,821ecffffffffff,0,0,0,1,0,1,510.59131851851845,0,510.59131851851845,1,destination
202605,821127fffffffff,0,0,0,0.5,0,0.5,0,0,0,1,destination
202605,821947fffffffff,0,0,0,1.5,0,1.5,0,0,0,1,destination
202606,82391ffffffffff,5,12947,10,34.5,0,34.5,640.0776987796474,0,640.0776987796474,0.7752808988764045,destination
202546,820817fffffffff,0,0,3.5,0,0,0,0,0,0,0,destination
202602,82088ffffffffff,0,0,0,22.5,0,22.5,75.67321393221508,0,75.67321393221508,1,destination
202602,8208b7fffffffff,0,0,0,6.5,0,6.5,151.34642786443015,0,151.34642786443015,1,destination
202552,8209affffffffff,0,0,3,1.5,0,1.5,61.68114261862537,0,61.68114261862537,0.3333333333333333,destination
202605,821977fffffffff,0,0,0,6,0,6,0,0,0,1,destination
202605,823987fffffffff,0,0,0,2,0,2,0,0,0,1,destination
202604,823937fffffffff,0,0,0,46.5,0,36.5,7846.670333188063,0,4940.496135711002,1,destination
202604,82346ffffffffff,0,0,0,18,1,17,581.2348394954121,0,581.2348394954121,1,destination
202603,820887fffffffff,0,0,0,2.5,0,2.5,0,0,0,1,destination
202603,821947fffffffff,0,0,0,8.5,4,4.5,0,0,0,1,destination
202546,821127fffffffff,0,0,2,0,0,0,0,0,0,0,destination
202605,82195ffffffffff,0,0,1,30,0,27.5,1339.7813785412839,0,1339.7813785412839,0.967741935483871,destination
202546,820837fffffffff,0,0,0,1,0,0,14.840202281355724,0,0,1,destination
202605,82382ffffffffff,0,0,0,37,0,37,0,0,0,1,destination
202605,821ec7fffffffff,0,0,0,22.5,0.5,22,0,0,0,1,destination
202546,82384ffffffffff,2,9359,93,86.5,1,0,128.8909770406788,0,0,0.4818941504178273,destination
202606,822da7fffffffff,0,0,0,2,0,2,510.59131851851845,0,510.59131851851845,1,destination
202602,821127fffffffff,0,0,0,3,0,3,0,0,0,1,destination
202603,821ec7fffffffff,0,0,0,187,28,159,168.10951281972297,0,168.10951281972297,1,destination
202602,82089ffffffffff,0,0,0,159.5,2,157.5,126.12202322035847,0,126.12202322035847,1,destination
202605,82182ffffffffff,0,0,0,1,0,1,0,0,0,1,destination
202605,82386ffffffffff,0,0,0,16.5,0,16.5,0,0,0,1,destination
202601,821847fffffffff,0,0,0,6.5,0,6,90.91599550993338,0,90.10490432618094,1,destination
202603,821957fffffffff,0,0,1,122.5,2,120.5,883.6757232853628,0,883.6757232853628,0.9919028340080972,destination
202604,82194ffffffffff,0,0,29,123.5,4.5,111.5,0,0,0,0.8098360655737705,destination
202605,823c8ffffffffff,0,0,0,6.5,1,5.5,0,0,0,1,destination
202605,823947fffffffff,0,0,0,34,0.5,33.5,0,0,0,1,destination
202604,823987fffffffff,0,0,0,4.5,0.5,4,0,0,0,1,destination
202602,820817fffffffff,0,0,0,3.5,0,3.5,0,0,0,1,destination
202604,821127fffffffff,0,0,0,0.5,0,0.5,0,0,0,1,destination
202603,82088ffffffffff,0,0,0,0.5,0,0.5,0,0,0,1,destination
202604,826007fffffffff,0,0,0,1,0,1,334.93738501646203,0,334.93738501646203,1,destination
202601,821127fffffffff,0,0,0.5,10,0,10,186.24975485913274,0,186.24975485913274,0.9523809523809523,destination
202603,82185ffffffffff,0,0,0,12.5,0,7.5,700.4563034155124,0,420.2737820493074,1,destination
202605,82196ffffffffff,0,0,24,193.5,3.5,189,8146.562118106455,0,7942.530718356616,0.8896551724137931,destination
202602,823987fffffffff,0,0,0,103.5,11,92.5,0,0,0,1,destination
202605,82396ffffffffff,0,0,0,74.5,1.5,73,10770.366199133186,0,10770.366199133186,1,destination
202602,820987fffffffff,0,0,0,53.5,0,43.5,0,0,0,1,destination
202604,823877fffffffff,0,0,0,22,0,22,0,0,0,1,destination
202603,823827fffffffff,0,0,0,98,6,92,0,0,0,1,destination
202605,82099ffffffffff,0,0,0,1.5,0,1.5,0,0,0,1,destination
202605,82536ffffffffff,0,0,0,29,1,28,0,0,0,1,destination
202603,82195ffffffffff,3,1200,10,86,5.5,77.5,3.0725165088273085,0,3.0725165088273085,0.8958333333333334,destination
202602,82099ffffffffff,0.5,1694,2,86,0.5,85.5,176.57083250850184,0,176.57083250850184,0.9772727272727273,destination
202605,823937fffffffff,0,0,0,13.5,0,13.5,0,0,0,1,destination
202605,822d37fffffffff,0,0,0,46.5,2,44.5,24987.249581988992,0,24987.249581988992,1,destination
202602,82185ffffffffff,0,0,0,5,0,5,0,0,0,1,destination
202549,8208b7fffffffff,0,0,0.5,11.5,0,10,396.8848935268982,0,352.39436218404603,0.9583333333333334,destination
202606,822c27fffffffff,0,0,0,1,0,1,510.59131851851845,0,510.59131851851845,1,destination
202602,82184ffffffffff,0,0,0,110,0.5,109.5,0,0,0,1,destination
202606,823e67fffffffff,0,0,0,6,0,6,765.8869777777777,0,765.8869777777777,1,destination
202604,823827fffffffff,0,0,0,25.5,2,23.5,0,0,0,1,destination
202602,821e9ffffffffff,0,0,0,63.5,3.5,59,0,0,0,1,destination
202605,823867fffffffff,0,0,0,3,0,3,0,0,0,1,destination
202604,821957fffffffff,0,0,1.5,14.5,0,14.5,7.42126343266922,0,7.42126343266922,0.90625,destination
202603,82099ffffffffff,0,0,0,29,0,29,12.273273934518928,0,12.273273934518928,1,destination
202606,821eb7fffffffff,0,0,0,1,0,1,510.59131851851845,0,510.59131851851845,1,destination
202605,82608ffffffffff,0,0,2,41,1,40,0,0,0,0.9534883720930233,destination
202605,823927fffffffff,0,0,0,13.5,0.5,13,0,0,0,1,destination
202604,822daffffffffff,0,0,0,181.5,0,181.5,90672.63496128429,0,90672.63496128429,1,destination
202605,82194ffffffffff,0,0,15,50.5,0,50.5,0,0,0,0.7709923664122137,destination
202604,821f9ffffffffff,0,0,0,148.5,70,78.5,2324.9393579816483,0,2324.9393579816483,1,destination
202601,82088ffffffffff,0,0,5.5,43,0,43,329.49592561091646,0,329.49592561091646,0.8865979381443299,destination
202604,821947fffffffff,0,0,0,1.5,0,1.5,0,0,0,1,destination
202605,821fa7fffffffff,0,0,0,51,0,51,5508.847793245666,0,5508.847793245666,1,destination
202604,821867fffffffff,0,0,0,105.5,6.5,99,194.584818463671,0,194.584818463671,1,destination
202601,820837fffffffff,0,0,0,8.5,0.5,8,56.255619018844115,0.8110911837524387,55.44452783509168,1,destination
202605,821957fffffffff,0,0,0,12,1,11,306.04709962475926,0,306.04709962475926,1,destination
202603,820987fffffffff,0,0,0,18.5,0,8.5,0,0,0,1,destination
202546,821eaffffffffff,0,0,8,17,1,1,53.81632169468271,0,4.626519026563487,0.68,destination
202605,8242c7fffffffff,0,0,6,223.5,10.5,213,0,0,0,0.9738562091503268,destination
202603,821977fffffffff,0,0,67.5,47,1.5,45.5,30.68318483629732,0,30.68318483629732,0.4104803493449782,destination
202604,82182ffffffffff,0,0,0,16,6,10,0,0,0,1,destination
202604,823f4ffffffffff,0,0,0,13.5,0,9.5,0,0,0,1,destination
202607,82195ffffffffff,0,0,1,0,0,0,0,0,0,0,destination
202605,8242dffffffffff,0,0,0,80.5,1,79.5,0,0,0,1,destination
202602,821927fffffffff,0,0,0,1,0,1,0,0,0,1,destination
202605,821ecffffffffff,0,0,0,173,2.5,170.5,130967.65298145956,0,130967.65298145956,1,destination
202602,821867fffffffff,0,0,3.5,1172,19,1146,151.34642786443015,0,0,0.9970225435984688,destination
202603,821fa7fffffffff,5,5384,36,313,11,298,325.38686307903436,0,313.4663870815535,0.8968481375358166,destination
202605,82618ffffffffff,0,0,1,60,26.5,33.5,0,0,0,0.9836065573770492,destination
202602,823f4ffffffffff,0,0,0,109,0,108.5,0,0,0,1,destination
202604,82185ffffffffff,0,0,0,7.5,0,7.5,4359.261296215591,0,4359.261296215591,1,destination
202603,823987fffffffff,0,0,0,14.5,0,14.5,0,0,0,1,destination
202552,8208b7fffffffff,0,0,7,18,0,18,212.446631314028,0,212.446631314028,0.72,destination
202605,82611ffffffffff,0,0,0,16.5,3,13.5,0,0,0,1,destination
202605,822c97fffffffff,0,0,0,29.5,0,29.5,0,0,0,1,destination
202603,823877fffffffff,0,0,0,72,0,54,0,0,0,1,destination
202603,82184ffffffffff,0,0,0,6,0,6,0,0,0,1,destination
202548,8208b7fffffffff,0,0,1,11.5,0,9.5,483.3777122850661,0,407.91809681258593,0.92,destination
202605,821ea7fffffffff,0,0,0,38,0,38,0,0,0,1,destination
202604,821977fffffffff,0,0,39,14,0,14,291.8772276955065,0,291.8772276955065,0.2641509433962264,destination
202605,823f67fffffffff,0,0,0,15,1,14,861.629295930655,0,861.629295930655,1,destination
202606,821f17fffffffff,0,0,0,35,0,35,0,0,0,1,destination
202547,8209affffffffff,0,0,0,1,0,0,9.977868314491532,0,0,1,destination
202606,8243affffffffff,0,0,0,2,0,2,null,null,null,1,destination
202606,82618ffffffffff,0,0,0,1,0,1,null,null,null,1,destination
202606,8253affffffffff,0,0,0,4,0,4,null,null,null,1,destination
202606,82536ffffffffff,0,0,0,2.5,0,2.5,null,null,null,1,destination
202606,822daffffffffff,0,0,0,0.5,0,0.5,null,null,null,1,destination
202606,82608ffffffffff,0,0,0,3,0,3,null,null,null,1,destination
202607,823e67fffffffff,0,0,0,1,0,1,null,null,null,1,destination
202606,823927fffffffff,0,0,0,2,0,2,null,null,null,1,destination
202606,821e9ffffffffff,0,0,0,1,0,1,null,null,null,1,destination
202606,821fa7fffffffff,0,0,0,4.5,0,4.5,null,null,null,1,destination
202606,82386ffffffffff,0,0,0,0.5,0,0.5,null,null,null,1,destination
202606,8243a7fffffffff,0,0,0,4.5,0,4.5,null,null,null,1,destination
202606,82384ffffffffff,0,0,0,2,0,2,null,null,null,1,destination
202606,823f1ffffffffff,0,0,0,0.5,0,0.5,null,null,null,1,destination
202606,8242dffffffffff,0,0,0,3,0,3,null,null,null,1,destination
202606,821977fffffffff,0,0,0,1,0,1,null,null,null,1,destination
